"Indigenous","Illiteracy","Urbanisation","Density","Poverty","Poor_Sanitation","Unemployment","Timeliness","Year","TB","Population","Region","lon","lat","TB_rate","Predicted_Risk"
0.141625228,20.58241169,51.72074652,0.602818027,65.57925372,18.51793693,8.033017732,37.3831775701,2013,40,269630,29023,-44.2443412922429,-11.6442484518113,0.000148351444572192,0.000140466640621022
0.155909072,23.15019308,68.74860795,0.595755656,62.65137637,19.75101893,9.555140523,34.4410876133,2013,113,537105,29024,-38.3198747525669,-12.4128831846789,0.00021038716824457,0.000221408739298126
0.050088933,22.97557286,40.97376975,0.562198563,61.38578316,26.39017609,6.92125272,31.25,2013,10,102995,29025,-41.6280659020589,-14.5021572410995,9.70920918491189e-05,0.000123025104102393
0.118477351,22.20512511,53.06385121,0.575450835,61.29754338,26.49885858,6.986426945,25.4901960784,2013,27,401741,29026,-42.5537368422349,-12.6437037740837,6.72074794457125e-05,0.000114787624834849
0.059329576,25.15779882,44.45777006,0.539531443,62.7391066,40.41022828,7.647685688,26.6666666667,2013,31,245277,29027,-43.5393981377276,-13.3780559348946,0.000126387716744742,8.33531453862696e-05
0.124759296,21.16188386,70.96729934,0.581606758,56.95207956,20.70874546,9.319620941,57.1782178218,2013,127,664905,29028,-45.5049426573246,-11.95449092367,0.000191004729999022,0.000158027065011066
0.193057998,22.48478388,78.99811996,0.620018461,56.10391192,12.31062292,8.576942074,28.5,2013,55,207788,29029,-43.139000163,-11.1680666535162,0.000264692860030416,0.000170604251173387
0.175541919,22.79050736,53.31192887,0.690694226,64.99632471,28.30031451,7.959258097,31.906614786,2013,81,284635,29030,-38.3136840652206,-11.7708908301311,0.000284574981994484,0.00020649600130634
0.957534571,19.68944761,78.71281017,0.645108923,56.96199036,13.68903154,12.45654572,40.503875969,2013,477,1060853,29031,-43.0460326608325,-20.7705576206492,0.000449638168530418,0.000320139233776653
2.038842554,18.36279828,78.77782098,0.625485829,52.6075687,11.33515417,10.510344,50.144092219,2013,300,791457,29032,-45.529046356164,-21.3264831352797,0.000379047756226807,0.000271285134644994
0.098790323,11.91078658,74.07997312,0.523589317,42.92694878,18.98112796,6.368764033,70.4545454545,2013,10,155939,31001,-46.4662882994071,-15.9168486375895,6.41276396539673e-05,0.000120880851758568
0.076739976,9.202084141,81.05349741,0.537812701,36.11323217,12.53618551,6.812430027,61.9047619048,2013,15,229106,31002,-48.6335374305597,-18.9275961625333,6.54718776461551e-05,0.0001461398632666
3.198561067,19.34528783,56.31722195,0.65643091,63.97656619,25.95674117,9.177203352,54.7872340426,2013,58,286396,31003,-48.1431359855853,-19.7016426709666,0.000202516794927303,0.00020067161542527
0.111925071,20.02577752,63.31282047,0.589114501,59.16419728,16.51576915,8.076055715,22.2222222222,2013,48,257153,31004,-43.0245094910088,-21.1407561541434,0.00018665930399412,0.000185138177265737
0.02656912,23.51590643,57.1871842,0.563268498,60.26137072,24.99530067,6.63027189,27.4509803922,2013,15,219727,31005,-45.2130659077857,-18.7754437810024,6.82665307404188e-05,0.000120533809715878
0.117038501,11.95506732,84.28712637,0.595307081,52.22668604,12.85823462,9.834487306,37.5,2013,20,172272,31006,-41.5119431036278,-17.7646960934536,0.000116095476920219,0.000244985239876025
0.119627758,11.76315539,79.49463918,0.584927173,49.15455057,11.57833321,9.293235704,60.8606557377,2013,115,634942,31007,-44.1065575027713,-19.2773112850189,0.000181118905348835,0.000220342939208839
0.030467084,20.29908798,44.12102463,0.619684668,63.90673161,40.83265158,8.480984088,27.2727272727,2013,4,44428,31008,-46.732886911336,-21.1586480903669,9.00333123255605e-05,0.000133439573530342
0.023315458,14.21174896,73.49906738,0.56866379,53.54361827,18.01923655,9.458055844,55.5555555556,2013,15,71995,31009,-44.9900513057895,-22.0955335918448,0.00020834780193069,0.000240461378920476
0.132999625,11.12267944,76.43730277,0.54144544,49.84121963,12.9981923,7.550255896,39.3939393939,2013,13,85404,31010,-44.2972484645906,-21.1516968827455,0.000152217694721559,0.000197169125959512
0.045568005,20.41905459,54.19757274,0.592330061,57.6519084,33.03764443,5.708186785,30.1886792453,2013,21,205877,31011,-45.671136787462,-22.1042066078462,0.000102002652068954,0.000137321895521845
0.189875845,22.97796902,49.09025815,0.606747768,63.27626289,36.30680738,8.704345723,53.3333333333,2013,38,162215,31012,-42.1521291445511,-15.7057037519014,0.00023425700459267,0.000133544059959853
0.049324495,22.06694726,72.04383865,0.551484616,62.8003965,21.53055637,8.802827724,49.2753623188,2013,21,85121,31013,-46.1002007884538,-22.4718414893132,0.000246707627964897,0.000234108593549212
0.086275034,26.04303876,71.37338721,0.559145383,61.74818085,23.95306072,9.322679334,42.8571428571,2013,47,186741,31014,-42.7166158100471,-20.2538861523143,0.000251685489528277,0.00021896240015168
0.169884981,19.7119122,63.65811491,0.583226738,53.20241212,25.35716141,8.014026989,29.7435897436,2013,57,276042,31015,-46.4141755091972,-21.9977986931128,0.000206490316690938,0.000172981375899049
1.224297334,21.81803817,76.77455752,0.550438623,54.42160753,15.86054234,9.286540989,39.3939393939,2013,37,122084,31016,-46.1909879804085,-20.1395899536927,0.000303070017365093,0.000182386903678151
0.088595586,9.907511211,91.39367135,0.483830121,23.65688836,7.202778185,6.141248721,56.1403508772,2013,25,150109,31017,-45.1243676327732,-17.1196818094719,0.000166545643499057,0.000126887468436652
0.130326915,4.773664961,94.73047687,0.48934114,18.27294228,3.106047511,5.130592588,52.3545706371,2013,105,873076,31018,-41.4424453991014,-16.1736387443847,0.000120264444332452,0.000166587126291441
0.069802731,7.583939125,84.04855842,0.49069688,29.6106385,11.32096276,4.594631342,77.5,2013,11,206976,31019,-42.4507931321098,-18.2428118984826,5.31462585034014e-05,0.000140949608282984
0.048175453,7.161477841,87.16321607,0.460041028,24.00096924,10.05029358,4.67593401,57.3529411765,2013,10,265815,31020,-47.2034298359724,-18.7233687298406,3.76201493519929e-05,0.000101098993295866
0.069633228,8.441296549,83.86793083,0.491390792,23.46594398,11.44839403,4.998625543,64.1791044776,2013,21,190941,31021,-46.2304135443482,-18.897357597447,0.000109981617358242,0.000105886390600023
0.134094745,4.991953723,96.02686519,0.485169266,18.18924426,2.541980106,5.322246668,59.5744680851,2013,56,369623,31022,-46.686384348285,-20.6006620471227,0.000151505723399247,0.00018676150371942
0.119855977,6.106564807,89.16746571,0.492026253,21.92681054,7.284675397,4.888066605,57.1428571429,2013,22,217880,31023,-46.3406117652134,-17.6300370271158,0.000100973012667523,0.000111308841130664
0.193104018,8.92346521,87.7859127,0.488826853,35.63405062,11.02331606,5.888760867,51.4285714286,2013,13,101708,31024,-44.692263711332,-19.7246864250098,0.000127816887560467,0.000148178917221584
0.039150371,10.24839341,82.59931918,0.536718826,44.69965373,13.29027207,8.747927629,49.3670886076,2013,21,156904,31025,-43.516526290856,-20.3486183842941,0.000133839800132565,0.00021053816892183
0.138037924,7.538479432,91.33388226,0.471421315,24.27263194,5.96343285,5.091406513,59.2592592593,2013,17,174076,31026,-44.7489638292523,-20.7697789642758,9.76584939911303e-05,0.000166780776439604
0.094700095,5.948445931,88.27546811,0.526882005,32.32713295,7.345781301,7.856399073,24.66367713,2013,78,417019,31027,-40.7590967742405,-17.4534327760983,0.000187041837422276,0.000191909180793519
0.074463684,20.9337769,55.33951894,0.544098217,61.11276194,35.77526389,6.368849102,50,2013,9,86263,31028,-42.2659927550637,-20.8855286354667,0.000104332100668885,0.000150880393688643
0.054304217,4.771894668,90.46758362,0.490269934,25.26707527,2.802087515,5.011849247,56.25,2013,7,130961,31029,-44.0633309756829,-16.3299305959346,5.34510274051053e-05,0.000147935635351158
0.143822123,3.969278497,98.66040504,0.514456221,22.9022122,0.52419374,6.871757287,57.4307304786,2013,1111,5038298,31030,-41.20852040362,-18.6489120596404,0.000220510974142458,0.000305796785853705
0.086753139,7.377844088,85.03758863,0.51119578,35.39036686,8.49232804,9.783396498,46.2427745665,2013,62,396930,31031,-42.0321816176561,-20.2283101334582,0.000156198825989469,0.000241425738894598
0.048851183,10.16193914,57.09400596,0.462736715,36.42284405,24.4047619,3.854606342,46.1538461538,2013,4,64051,31032,-44.9061514998072,-21.3669060895321,6.24502349690091e-05,9.2395979157162e-05
0.194479767,5.50200505,88.27942945,0.5155388,31.15968041,4.562602461,8.26876103,62.6373626374,2013,36,183537,31033,-43.4817030237748,-21.7471178623716,0.000196145736282058,0.000295910684673373
0.057431517,5.094392004,88.62451517,0.502096059,28.50844609,6.817718733,7.812749641,65.4761904762,2013,29,261120,31034,-44.7456525262045,-15.2839856153807,0.000111060049019608,0.000154255463928045
0.264960332,16.23476159,60.97905515,0.521922214,54.43935101,28.98088325,7.542617362,53.3333333333,2013,10,135566,31035,-43.2094848371894,-15.4067631774641,7.37648082852633e-05,0.000118411129773588
0.018400393,22.55898552,47.93547596,0.557559801,61.73483937,42.03688364,6.124432923,17.3913043478,2013,9,83269,31036,-49.8863621896419,-18.9678141526706,0.000108083440416001,8.58739187439782e-05
0.126775336,11.79704501,86.43672299,0.529392893,41.31245303,9.666557033,9.220878962,83.9055793991,2013,119,432644,31037,-45.4238819845418,-22.429523765051,0.000275052930353824,0.000310764055812045
0.045880268,19.01085099,71.22357929,0.50386757,48.61621708,20.92626863,7.6571033,34.7826086957,2013,6,65428,31038,-44.2692830040526,-20.3719106252543,9.17038576756129e-05,0.000153397011142805
0.145031806,6.762442806,94.34850536,0.535468042,28.73600702,3.341087708,10.01259826,60.201511335,2013,124,555214,31039,-43.1736794732765,-19.7296969616643,0.000223337307776821,0.000309805191079899
0.060768445,13.76830435,71.23166588,0.512762382,47.36457448,19.36355755,7.171571744,27.1739130435,2013,40,264130,31040,-42.5955327415369,-19.3675980953804,0.00015144057850301,0.000148564333728577
0.358758802,16.43679758,67.29137105,0.4792288,47.30886768,24.973017,5.714905552,54.9450549451,2013,34,154177,31041,-42.8606868199819,-18.7495432187035,0.000220525759354508,0.000125792106524977
0.089413667,7.48795952,81.11044425,0.447673621,25.1539584,10.96665592,3.28078497,13.0434782609,2013,13,85144,31042,-42.9996198540601,-16.6592684392066,0.000152682514328667,5.95296573340187e-05
0.073220221,4.615125351,92.47879406,0.494309412,18.82565729,2.582476292,3.923152519,60.4278074866,2013,49,519830,31043,-41.8514131112551,-18.6502436710063,9.42615855183425e-05,0.000175137582376233
0.096601849,7.132191552,86.37979641,0.462578968,24.72049936,7.137057486,4.126868297,57.4468085106,2013,22,158464,31044,-49.8277933746087,-19.6987195135394,0.000138832794830372,0.000123837850068507
0.083212541,9.889838129,86.15987545,0.490871158,32.19959138,7.564300621,4.77908506,60.9756097561,2013,12,116606,31045,-45.4314108132961,-20.4627818977228,0.00010291065639847,0.000150112859899953
0.025400656,8.7807544,80.60898072,0.488086401,36.32374296,9.447779733,3.858029707,50,2013,21,131332,31046,-44.937987983938,-20.1057404877731,0.000159900100508635,0.000117448812487132
0.066692578,7.131510461,86.87216225,0.508002223,23.72700471,4.224566881,4.450468565,54.5454545455,2013,27,237077,31047,-43.5499436265477,-18.0912675208911,0.000113887049355273,0.000140524171029882
0.059072079,8.401724459,80.62736806,0.512355347,27.6003245,8.097648461,3.501042191,55.7894736842,2013,31,276748,31048,-44.3999980810334,-18.4304127699176,0.00011201526298293,0.000100413893939527
0.079873622,7.694184813,81.87090648,0.512210479,30.47228879,9.679926517,4.822737859,40.7407407407,2013,26,236101,31049,-43.8787215094417,-20.6691267972551,0.00011012236288707,0.000139043032947173
0.059402349,7.701455897,85.61261506,0.52345192,30.9610936,8.588268733,5.911114451,65.7407407407,2013,64,462479,31050,-43.3612775999866,-18.7796279370562,0.000138384661790049,0.000166276298259273
0.13155779,6.279660769,83.17492801,0.508167747,21.9687568,5.827251256,4.121297395,66.8674698795,2013,49,359879,31051,-42.6095833304274,-21.5558257744614,0.000136156874949636,0.000175692742455422
0.070766639,7.349294255,77.23519951,0.533747835,25.22912848,5.872758508,4.275452609,62.2549019608,2013,59,346933,31052,-42.1168344696592,-19.5765433557139,0.000170061654555779,0.000152394589070912
0.034244132,9.442442737,73.62845117,0.524602355,34.05787208,8.861436814,4.275856169,50,2013,12,147238,31053,-42.6769380017843,-17.4487042954093,8.15006995476711e-05,0.000109507331158514
0.06193199,7.466165782,82.09925442,0.51092052,35.20117307,5.755439499,5.91630029,47.191011236,2013,14,217532,31054,-45.3143305690636,-20.8765947868559,6.43583472776419e-05,0.000181889729339605
0.102883444,11.81967832,76.88777582,0.491764951,43.83128822,14.32293856,6.035912392,45.8333333333,2013,7,76164,31055,-45.4686551154537,-19.6285733070363,9.19069376608371e-05,0.000128962539944046
0.042284863,6.668145042,73.7405718,0.529648535,32.91848761,6.897143053,5.621584775,65.3465346535,2013,35,196723,31056,-43.8010860015547,-17.3647127895734,0.000177915139561719,0.00013557832511306
0.126278655,5.957569244,88.73447407,0.494751703,28.29290593,7.196263684,5.490307636,68.0555555556,2013,24,157743,31057,-44.0434512433478,-19.9016421439532,0.000152146212510222,0.000176493337253301
0.082103604,5.849340789,84.58532207,0.473556685,34.09702836,7.328866478,5.16107939,60,2013,26,190935,31058,-43.7639838207027,-21.1968061184244,0.000136171995705345,0.000181517567706277
0.077931789,7.344082716,81.71756258,0.49727046,38.11571434,9.799935652,9.069305769,42.6829268293,2013,26,232546,31059,-47.0290899776511,-19.6122615907989,0.000111805836264653,0.000162846215197875
0.071067129,12.31844857,70.75240319,0.493216027,44.98400526,19.99791163,7.513379515,62.5766871166,2013,54,192038,31060,-41.8711826084511,-16.927312298496,0.000281194346952166,0.000148555700207636
0.062085942,12.78380731,62.43727494,0.519120304,47.25520268,25.45887933,3.919339805,53.0864197531,2013,69,287639,31061,-44.4450195791429,-21.892599142259,0.000239884021290576,0.000124388025179508
0.083038112,11.01925673,63.16943836,0.493785239,45.94231937,24.8976249,4.815238319,45.8333333333,2013,24,229741,31062,-40.6981902998646,-16.3322686009021,0.000104465463282566,0.000111387780805202
0.058336292,10.94222383,74.96141109,0.498591264,38.39851758,15.57465212,5.265034557,57.5949367089,2013,52,287735,31063,-46.027751444898,-21.3734229712369,0.000180721844752985,0.000132396973459338
0.091229371,8.389659782,83.98850362,0.501790259,30.67148133,10.14526601,3.922383283,59.2760180995,2013,78,284426,31064,-41.3844260459633,-19.492369794429,0.000274236532525156,0.000141977682560548
0.108701321,4.934843274,94.06328832,0.491092018,25.53277607,2.605132575,7.223293877,66.1555312158,2013,226,765848,31065,-40.3853515401589,-20.2728728169872,0.000295097721741129,0.000325523258024512
0.07064038,7.556376181,89.56969389,0.49543653,32.99349704,6.77340424,6.679372175,62.7906976744,2013,58,225298,31066,-39.9720853927916,-18.6465254629823,0.000257436817015686,0.000238650734577355
0.047061987,17.87432484,63.28940881,0.519700852,46.7864744,27.89444211,6.56326049,87.5,2013,24,95181,32001,-40.7166125699538,-19.9435558932156,0.000252151164623192,0.000198040388974096
0.066070421,12.5065548,61.62758843,0.51685135,38.13432048,30.09853228,4.434404033,75,2013,16,133896,32002,-40.5141171241134,-18.7619625330711,0.000119495728027723,0.000126922611331318
0.068599126,10.46122183,74.39399933,0.503647999,31.81383118,15.81644647,5.732982775,87.922705314,2013,65,215409,32003,-40.322044322061,-18.2056054551124,0.000301751551699325,0.000168009026339292
0.139762404,18.12430038,76.16683217,0.516963122,46.93134119,17.71044551,7.288864981,57.4468085106,2013,26,58571,32004,-40.1366160421775,-19.4723478758515,0.000443905687114784,0.000201341986285502
0.181232488,12.14996342,77.54922049,0.577091844,42.08771674,12.41771448,9.46412093,76.9230769231,2013,48,204683,32005,-40.9986249444551,-21.0613123915385,0.000234508972410997,0.000298459667256779
1.114017431,9.414497418,81.76862017,0.571705071,33.00530099,10.45394715,7.893672933,80.7829181495,2013,84,343281,32006,-40.7302016833284,-20.6533665071892,0.000244697492724619,0.000280779165301647
0.123420333,12.1825323,44.42223383,0.506691709,40.58440324,21.38150697,2.655156006,56,2013,16,141838,32007,-40.7438599659685,-19.3632046526677,0.000112804749079936,9.47324983869953e-05
0.059314818,11.09659139,42.01115501,0.493012607,36.48870184,22.8047425,2.081134067,48.6486486486,2013,17,112405,32008,-41.2914348269227,-20.8505971902238,0.000151238823895734,8.61255291109504e-05
0.250288586,4.628579208,98.63983038,0.530138807,23.28914637,0.430454342,7.928323546,40.0077160494,2013,676,1722164,32009,-40.8567148780743,-18.4379819950749,0.000392529399058394,0.000322505846911694
0.228507838,7.084443885,84.22161479,0.531275761,31.49660159,3.877592725,7.453409516,63.1147540984,2013,54,203418,32010,-41.5932291446975,-20.5330686123885,0.000265463233342182,0.000287699986613023
0.082752696,15.34987958,59.68553976,0.517556062,45.37733575,24.32291979,4.214612857,55.9322033898,2013,17,169038,32011,-41.0326821514535,-20.2034520563197,0.000100569102805286,0.000130196028345918
0.089105901,8.048947973,79.64742963,0.53015174,31.91250412,8.66662209,6.420427424,48.6153846154,2013,110,357602,32012,-43.5545890849657,-22.444072623252,0.000307604543598749,0.000199598954651266
0.074229209,11.51633161,66.78507993,0.576308511,47.01515373,10.72944809,8.018018018,60.6382978723,2013,28,81880,32013,-44.2342517889154,-22.548600322276,0.000341963849535906,0.000231306810315495
0.065600992,9.313397983,85.025036,0.508460981,33.02265573,8.430774972,7.89039856,73.5159817352,2013,60,198737,33001,-43.0959553422159,-22.1146783789904,0.00030190653979883,0.000266114227207987
0.0719107,10.77028928,78.80350401,0.524490787,37.97649028,10.31283924,7.096241083,56.25,2013,46,123432,33002,-43.0074365766165,-22.3339056090968,0.000372674833106488,0.000216505584425013
0.058335814,8.249020888,85.70874612,0.565217305,39.06853084,5.081358369,9.627674248,84.110787172,2013,177,602872,33003,-42.066854432347,-21.535660163665,0.000293594660226383,0.000416755954557001
0.102852336,5.279433514,93.57421427,0.585331447,23.88880145,2.087476333,7.932699342,63.9344262295,2013,104,282500,33004,-42.0343613573808,-22.0032750640581,0.000368141592920354,0.000384856032231579
0.029554625,6.385628624,91.47606075,0.563605039,32.24953399,3.801646074,8.614425125,70.4819277108,2013,39,158313,33005,-43.2122416458329,-22.7728720544304,0.000246347425669402,0.000400845486909822
0.041294093,8.277714472,82.50401029,0.532088469,33.18530351,4.441941329,5.945734156,68.2926829268,2013,36,63992,33006,-42.5086121444076,-22.2113861348259,0.000562570321290161,0.000276642241220403
0.080601942,6.627075324,80.52219769,0.545473214,22.39058763,2.200528425,3.509819374,55.9210526316,2013,39,236231,33007,-41.7725994670369,-22.2094299748672,0.000165092642371238,0.00020268302278852
0.074563633,14.1133218,51.93695984,0.531839561,43.26035886,22.61629131,5.399615896,20,2013,4,29641,33008,-42.6833125474448,-22.5867439524869,0.000134948213623022,0.000128418287356512
0.116399379,5.671984911,89.02212204,0.581409067,25.21906906,1.530226224,8.550271476,82.0754716981,2013,65,182054,33009,-42.2335933119172,-22.7881456427207,0.000357036923110725,0.00046593180068698
0.134826453,5.800520743,88.71469163,0.594860116,31.08045334,1.906271119,9.782358697,80.5161290323,2013,248,575629,33010,-41.8584077940483,-21.1525035834573,0.000430833053928833,0.000474936400619161
0.067940077,4.258122629,96.69917104,0.53486502,24.34173351,0.8115085,8.198393125,82.8978622328,2013,254,693577,33011,-43.8654731617303,-22.8422997025684,0.00036621744954057,0.000462369026942689
0.103321117,5.30254142,91.41350139,0.547749826,31.50782321,2.587108786,8.991868161,44.2953020134,2013,51,178198,33012,-42.390985022684,-21.9041560682329,0.000286198498299644,0.000363666250809856
0.360792875,5.698731907,92.24077974,0.625798461,25.82297321,1.010598965,7.44437513,24.6200607903,2013,90,220920,33013,-41.4035598188182,-21.6692016607558,0.000407387289516567,0.000356760469992272
0.070247454,7.205424394,80.77296634,0.55632107,33.32283328,3.220832942,8.741240318,66.1971830986,2013,73,166905,33014,-43.8071216235648,-22.2665961658885,0.000437374554387226,0.000334942502438435
0.068137208,5.070955335,90.95379589,0.553324802,25.7448621,1.079168848,6.667218064,66.4488017429,2013,128,488441,33015,-44.5758998132423,-23.0624513538866,0.000262058262922236,0.000360379878199707
0.069201632,8.587189487,80.31304633,0.592929627,34.22875997,5.607129595,9.230564734,79.2349726776,2013,55,112574,33016,-42.2715088178108,-22.5275484803144,0.000488567520031268,0.000376605873789129
0.125596135,5.37684875,89.66670093,0.649345813,30.99134388,1.716842496,10.74523068,74.4318181818,2013,113,236012,33017,-49.8614099702764,-20.2340028226073,0.000478789214107757,0.000414340278247062
0.100678312,3.52672129,99.70670546,0.572758436,24.7658036,0.761724101,8.310499046,72.7046484757,2013,8943,11819151,33018,-50.4724539028553,-21.9150999081804,0.00075665333322165,0.000411336208558593
0.07171726,8.195272084,87.1820479,0.458178314,18.89261113,8.444833966,5.121668303,52.4390243902,2013,29,154618,35001,-47.9104592731391,-23.2160691254414,0.000187559016414648,0.000149582898173155
0.061172018,7.379072352,90.32048402,0.473954891,16.77308472,5.035808944,5.322493225,66.2162162162,2013,22,109046,35002,-47.4193857458652,-23.4361634658861,0.000201749720301524,0.000203154470300635
0.040150565,6.719700761,91.51102348,0.471572897,16.8748368,4.387727052,5.272203202,82.6771653543,2013,41,147335,35003,-46.5948525286529,-23.6887171413442,0.000278277395052092,0.000246111669892511
0.057364832,4.747920121,92.36969146,0.485358246,13.8695426,1.95537699,4.752699961,72.4489795918,2013,192,811709,35004,-45.7619598604352,-23.0960469744118,0.000236537971120192,0.000240014856508735
0.072246179,6.731933112,96.49560879,0.517838765,14.03063656,1.651885167,4.711218937,89,2013,35,233562,35005,-49.4167763932182,-20.6938077620158,0.000149853143918959,0.000225866091463368
0.032350594,9.110473458,86.67371191,0.481434884,18.93325826,7.586251537,4.43287132,83.3333333333,2013,5,48382,35006,-48.1276636305806,-20.5043292362113,0.000103344218924393,0.00013636114686879
0.013774737,7.261761158,87.52467974,0.469879502,14.5939379,6.99651757,4.481638336,68,2013,11,69070,35007,-46.9119561034021,-21.7214464663684,0.000159258723034603,0.000137073871877842
0.036605993,7.860425851,89.74653505,0.487043556,15.84075618,6.148928884,3.196391328,72.7272727273,2013,3,83614,35008,-47.8894549641136,-21.9673677189419,3.58791589925132e-05,0.000135181846594036
0.075295646,4.708214253,95.40475101,0.495502262,17.23813056,2.91935372,6.133311041,90.2255639098,2013,50,142082,35009,-46.2499567436051,-23.8634166881897,0.000351909460733942,0.000330403856614524
0.055821258,6.429446964,96.10102702,0.541609869,19.51216039,1.893105977,7.145417162,63.1578947368,2013,36,223474,35010,-47.8900613188575,-22.3189446441517,0.000161092565578099,0.000285604961788031
0.040748093,7.564656605,94.17720196,0.505405449,22.0461624,2.331572425,6.704924258,47.1428571429,2013,20,100345,35011,-47.7551886770742,-21.3325760806468,0.000199312372315511,0.000220522563006356
0.092060077,4.271956073,94.97186479,0.548464285,18.14966015,1.294364316,5.110195477,87.037037037,2013,65,408385,35012,-47.8858551308011,-24.5721863635229,0.000159163534409932,0.000362751443196934
0.053650303,6.588102977,95.25819515,0.524906036,18.81033095,2.597412712,6.711681674,51.914893617,2013,92,426962,35013,-51.7317974647041,-22.2040623339577,0.000215475850309864,0.000273508864554937
0.082030164,4.322923853,98.09529251,0.515752459,15.48747842,0.534306379,5.437243418,84.0869565217,2013,334,1108766,35014,-47.2789220640797,-21.9653633519012,0.00030123578825469,0.000287226886274922
0.050778128,5.550328136,86.6641591,0.500687509,21.05810502,3.561676719,4.87782557,83.3333333333,2013,11,111931,35015,-47.7700446976682,-22.7702939878653,9.82748300292144e-05,0.000227639607155271
0.07319355,7.083478487,88.18832205,0.495970772,21.14727679,6.199251814,6.52424619,95.0819672131,2013,65,189489,35016,-47.5856877832386,-23.8707239316814,0.000343027827472835,0.000275947165262398
0.060414718,5.171950306,94.37441534,0.482352497,17.06481222,1.799056946,6.075114701,88.7133182844,2013,111,270673,35017,-45.2854319664205,-23.2510102204137,0.000410088926490636,0.000326469703891898
0.114549316,6.299353739,93.41554997,0.511263524,16.78222132,3.530076589,4.891103058,86.3436123348,2013,65,273302,35018,-49.5787929712074,-22.9897078626425,0.000237832141733321,0.000245961378215359
0.026213956,6.199666541,91.53039571,0.511265185,20.54387366,4.203971191,7.298125139,53.591160221,2013,43,168787,35019,-46.9050463490925,-23.4520468421402,0.000254758956554711,0.000257108774838648
0.196544449,4.448288672,94.20621145,0.505308945,18.42669662,1.722184714,6.154512173,83.7554585153,2013,334,591960,35020,-49.2669556313846,-21.3641615515105,0.000564227312656261,0.00026736761287653
0.049084431,6.123172904,95.79866144,0.547810579,16.06177785,1.443761859,4.654503818,68.137254902,2013,63,366479,35021,-49.876926742924,-20.7654188506857,0.000171906166519773,0.000217491212498295
0.071735207,6.35538262,87.74448816,0.550540844,24.64914416,4.608958926,5.009792446,84.9246231156,2013,61,189379,35022,-46.0955472835341,-23.5606388368537,0.000322105407674557,0.000275284737913273
0.069427704,5.181682153,92.36054192,0.512843008,19.6628914,1.878939774,6.390955704,60.4562737643,2013,59,220973,35023,-46.9703300025784,-22.3844414370118,0.00026700094581691,0.000255061842556931
0.076869614,5.593562169,95.24364282,0.521651914,16.91547974,1.654934851,6.357774612,88.8888888889,2013,107,532186,35024,-49.9563907294062,-22.2359165239764,0.000201057525000658,0.000308254758750304
0.104606237,4.567773195,94.81859076,0.516423265,15.53366131,1.200808708,7.065620271,79.0697674419,2013,69,328108,35025,-49.7601750611485,-21.671332738014,0.000210296609652919,0.000293818593916631
0.090692852,4.26778415,94.62150163,0.522038883,15.04462994,1.384853007,6.10294567,68.0608365019,2013,68,256899,35026,-47.3561085871867,-22.3923832418376,0.000264695463976115,0.000264193974008625
0.055824886,4.935888598,96.19716728,0.560083642,17.15174097,0.643681815,6.322135016,93.8559322034,2013,143,614840,35027,-46.9345914002366,-23.1783669629677,0.000232580834038124,0.000385922813999272
0.063659333,3.798032334,95.3559258,0.545791439,15.36561077,0.640793062,6.130530936,73.2217573222,2013,204,590064,35028,-48.6209007219863,-22.2776473444759,0.000345725209468803,0.000291603258925149
0.073545034,5.673014514,94.08044192,0.534135605,20.05777058,3.089085464,5.654439128,81.6326530612,2013,36,193909,35029,-50.7290867532465,-20.2212583624536,0.000185654095477776,0.000255656717230154
0.043725725,5.609221106,88.11319833,0.517536428,21.12603663,4.580218404,5.506829411,50.6329113924,2013,83,426014,35030,-48.4458870405955,-21.1441656466941,0.000194829277911055,0.00016632686344186
0.075480765,5.123201664,92.23723422,0.552309062,16.90768426,1.373003562,6.897776977,40.2985074627,2013,63,406296,35031,-47.7594026840848,-20.2606352304676,0.000155059365585681,0.000209143053765139
0.087498807,3.681936099,98.13607015,0.537975555,13.45705189,0.26343603,6.589639581,73.5785953177,2013,779,2822880,35032,-49.0457068109016,-23.8666410536836,0.000275959303973247,0.000363257400382788
0.074336145,6.017322595,75.70940716,0.527536013,16.34058907,2.584275517,3.768115942,71.4285714286,2013,31,189121,35033,-48.2353509908295,-23.5401803975555,0.000163916222947214,0.000181365082472147
0.086096307,7.79719649,88.18500375,0.48241109,19.60148285,5.293005671,5.397213564,88.3561643836,2013,87,121934,35034,-46.9500265157417,-23.8188682589048,0.000713500746305378,0.000246935003341587
0.052330603,7.809357102,85.18602584,0.484395206,21.07940172,4.78623232,5.856310171,93.3837429112,2013,141,165486,35035,-47.0012299334654,-24.1716557790653,0.000852035821761357,0.000274425436609669
0.103075163,6.682884662,89.75474739,0.498012699,23.34077424,6.323928628,7.29957214,81.7412333736,2013,239,599146,35036,-46.3389121143848,-23.3475364952386,0.000398901102569324,0.000277413968640474
0.317017846,7.774172321,91.53890301,0.496161479,23.45176265,5.076156423,6.495673218,96.6666666667,2013,18,113609,35037,-45.0896275028478,-22.7111711371686,0.000158438151906979,0.000296002966837679
0.095977716,5.305751651,92.61244077,0.494941862,20.24040338,2.295242484,7.211026148,79.0760869565,2013,109,346116,35038,-46.6430524995017,-23.3225823421721,0.000314923320505264,0.000329773361600026
